id,title,release_date,overview,tagline,runtime,genres,origin_country,rating,revenue,budget,vote_average,vote_count
532515,Loose Change,2005-04-13,"Loose Change is a video starring Dylan Avery, Marcel Bernard, and Osama bin Laden. An exploration of the viewpoint that the September 11, 2001 attacks were planned by the United States government.",,61,,,5.75,0,0,5.75,8
134066,Origins of the Da Vinci Code,2005-01-01,"Dan Brown’s novel The Da Vinci Code sparked a cultural phenomenon which has led millions of people to explore the mysteries of the isolated hilltop village of Rennes-le-Château. Behind the fiction of the novel is a wealth of detail originally uncovered by Henry Lincoln in his book Holy Blood, Holy Grail. Origins of the Da Vinci Code, sets out to explore these mysteries in detail, including:  • the history of the Rennes-le-Château • the development of the Holy Bloodline hypothesis BEFORE the publication of Dan Brown’s novel • how Henry Lincoln discovered the codes • the discovery of the Rennes-le-Château geometry • startling new discoveries of more landscape geometry beyond the original Pentacle of Mountains • the true extent of the ""Invisible Temple"" • and more!",The hidden story,85,Documentary,", ",0.0,0,0,0.0,0
57823,Max and Moritz Reloaded,2005-04-27,"Max and Moritz are two young brothers living an adventurous life of petty crime in Hamburg, Germany. After the two boys steal a car and get into an accident, with the adolescent daughter of a Hamburg Senator sitting in the passenger seat, the two scoundrels are packed up and sent to a boot camp. This military-style camp is run by Axel and Henry, two former East German soldiers who still strongly believe in Communism but are secretly gay lovers. Max and Moritz steal another car...a red Ferrari owned by small-town pimp Murder-Hanne. The nationalistic sadist teaches the boys a painful lesson, but Max and Moritz wouldn’t be Max and Moritz if they let this weekend-fascist get them down... and when they acquire the key to their military school’s ordinance depot, things start to change.",,87,"Comedy, Action","DE, ",2.25,0,0,2.25,12
1106225,An Evening with the Scooby-Doo Gang,2005-02-08,"A mysterious host interviews the Mystery Inc. gang, in front of a live audience.","If it weren't for those meddling kids, I would have got that interview and dinner.",7,"Animation, Comedy, Family",,0.0,0,0,0.0,0
772741,Mitraglia e il verme,2005-03-16,,,0,,,0.0,0,0,0.0,0
657473,Une chapelle blanche,2005-01-01,An elderly woman's quiet routine is interrupted when the local chapel undergoes a makeover.,,39,Drama,CA,0.0,0,0,0.0,0
579569,The Emotional Music Script,2005-06-13,An interview with composesr Joachim Holbek in which he discusses the method he and Lars von Trier employed in writing the musical score of the 1991 film EUROPA.,,12,Documentary,,0.0,0,0,0.0,0
342867,The Gender War,2005-05-15,The Gender War is a documentary by journalist Evin Rubar on radical feminism in Sweden and its influence on Swedish politics.,,120,Documentary,DK,0.0,0,0,0.0,0
82304,Dope Sick Love,2005-03-10,Two heroin-addicted couples lead hard and stressful lives on the streets of New York.,,93,Documentary,,6.528,0,0,6.528,18
54012,The Last Mitterrand,2005-02-16,A young journalist (Lespert) helps the French President compile his memoirs.,,116,"Drama, History","FR, FR, FR, FR, FR, FR, FR, FR, FR",6.5,0,0,6.5,27
962273,Chore Chore Mastuto Bhai,2005-09-15,"John is hired by Nagraj to steal a diamond but ends up betraying him, inviting his ire. Before Nagraj's henchman kills John, he gives the diamond to a taxi driver for safekeeping.",,130,"Comedy, Music, Crime",IN,0.0,0,0,0.0,0
51390,We Jam Econo: The Story of the Minutemen,2005-02-25,"A feature-length documentary chronicling early '80s punk rock band the Minutemen, from their beginnings in San Pedro, California, to their demise after the death of singer D. Boon in 1985.",,91,Documentary,,6.6,0,0,6.6,16
525010,Jethro Tull - Live at Estival Jazz Lugano 2005,2005-07-08,"Jethro Tull performs live at Estival Jazz, Lugano Switzerland, July 9th 2005.",,102,Music,,1.0,0,0,1.0,1
277054,Monsters Gone Wild,2005-09-13,"Fiends of every flavor go berserk in this collection of classic clips from more than 18 monster movies. Ghouls, ogres, vampires, zombies, wizards and creatures from beyond compete for screen time in this fright-fest packed with hair-raising scenes of monsters going absolutely wild. Extras include an interview with comic book legend Jack Kirby and behind-the-scenes footage from flicks such as ""The Creeps,"" ""Vampire Journals,"" ""Shrieker"" and more.",,84,"Documentary, Horror",US,1.0,0,0,1.0,2
251784,The Heart of the Beast,2005-11-30,"His advanced studies in philosophy have caused Stephanos to view all people as his inferiors. When he is discharged from the -obligatory in Greece- army service, he thinks the world belongs to him. In reality all that does belong to him are debts left by his mother who has just died and rejection by his formerly devoted girlfriend. Nikos, an old high school classmate, reappears in his life.",,82,"Comedy, Drama",,5.7,0,0,5.7,6
6004,Prisoners,2005-05-26,"In a German town, teacher Irene leads an inconspicuous, boring, lonely life. One day, a man rings at her door and slips in. It's an armed convict from the prison next door, escaped with a leg wound. He now makes her a prisoner in her own home. Almost without a word, as if she secretly enjoys the excitement or just mesmerized, she obeys Vassily, every single command, even sexual services, submissively or after a symbolic struggle. Somehow that seems to change, but can force initiate love?",,89,Drama,,3.0,0,0,3.0,2
83791,Living with the Enemy,2005-01-01,"Smart, sexy Allison can't help but fall in love with Philip, a dashing software billionaire, and they quickly marry. But soon this new bride begins to think her hubby was involved in the mysterious death of his first wife. This suspicious newlywed needs to get to the truth - but as things turn dangerous, she may not make it to their first anniversary!",,88,"Mystery, Thriller, TV Movie","CA, GB, CA, CA, ",5.5,0,0,5.5,8
99041,The Man Behind the Scissors,2005-03-19,"The Man Behind the Scissors centers around two serial killers: mastermind Yasunaga and helper Chinatsu. The two risk being found out when the police question them as witnesses to a gruesome murder they themselves may have committed. A quirky and perplexing police thriller centered around two murderers who thrive on slicing up schoolgirls. Calculated serial psycho Yasunaga (Tokokawa) and Chinatsu (Aso), his sweet female sidekick, find themselves being questioned as witnesses to a murder when their next potential victim turns up dead...with their M.O.",,124,Crime,JP,4.9,0,0,4.9,7
475522,California Dreamin': The Songs of The Mamas & The Papas,2005-03-28,"This special celebrates the harmonious pop-rock group, blending full-performance clips, rare home movies and exclusive interviews with the members.",,90,"Documentary, Music",,7.8,0,0,7.8,4
19816,The Retreat,2005-10-28,"A group of college students travels to the cottage of their psychology professor Barren in an isolated island as a reward of their teamwork in the research of Barren. They expect to spend the weekend with lots of sex, but a serial-killer turns their party in a nightmare.",Pray someone hears you,90,Horror,", , ",4.0,0,0,4.0,22
578346,The Girl with the Dead Hand,2005-07-02,"Cecília is sixteen years old. She has a prosthesis in her left hand and a new love, but she does not have her mother's attention.",,16,Drama,PT,8.0,0,0,8.0,2
23471,Lil' Pimp,2005-01-11,"A comedy about a nine-year-old pimp, Lil' Pimp, who hustles his ho's around the neighborhood. Along with his Mom, Pop, pimpin' pals Fruitjuice and Nagchampa, as well as superfine ho's, Yam Basket and Honeysak, and his loveable pet gerbil Weathers, who has Tourette's syndrome, Lil' Pimp generates laughs, magic and brutal honesty.",Size Matters!,80,"Animation, Comedy",", US, ",5.125,0,0,5.125,8
33081,Paheli,2005-06-24,"Kishanlal marries the beautiful Lachchi, but the day after the wedding, he leaves on business for five years. When Kishanlal reappears only a few days later, Lachchi is delighted, but this new Kishanlal is in fact a spirit who has taken the form of Lachchi's husband, after having seen her by chance and fallen in love with her. Four years later, the real Kishanlal returns and the townsfolk must determine who is who.",,141,"Romance, Drama, Fantasy",IN,6.1,11000000,4900000,6.1,95
1392598,That's So Raven: Disguise the Limit,2005-08-16,,,0,"Comedy, Science Fiction, Fantasy, Family",,2.0,0,0,2.0,1
20499,The Cutter,2005-11-21,A former cop turned Los Angeles P.I. takes on a case of a missing diamond cutter that leads him on an adventure of love and villainy spanning of mob to the present day Jewelry District.,The past holds the key!,92,"Action, Adventure, Thriller","US, , US",5.6,0,6000000,5.6,43
1093812,Frozen Paradise,2005-01-01,"A filmmaker joins a group of expert kayakers on a kayaking trip in the ice filled fiords of East Greenland. The group visit a remote inuit village, giving an insight into the habits of people in a magnificent country where, fonunately, the pace and stress of the Western world is still absent.",,51,Documentary,,0.0,0,0,0.0,0
13498,Man of the House,2005-02-25,Texas Ranger Roland Sharp is assigned to protect the only witnesses to the murder of a key figure in the prosecution of a drug kingpin -- a group of University of Texas cheerleaders. Sharp must now go undercover as an assistant cheerleading coach and move in with the young women.,Protecting witnesses is a challenge. Living with them is impossible.,100,"Comedy, Action","US, US, US",5.77,21577624,40000000,5.77,476
11763,Bunty Aur Babli,2005-05-27,"Bunty and Babli are two young people who randomly meet each other after running away from their homes to chase their dream.  After facing hurdles in their path they decide to take up conning and soon become the best con artists in the country. However, their success is threatened as a relentless cop is on their trail.",,170,"Comedy, Crime, Romance",IN,6.2,3370142,0,6.2,79
1392880,Samson & Gert Kerstshow: Vijftien jaar Samson! (2005-2006),2005-12-24,,,0,Family,BE,0.0,0,0,0.0,0
2117,Sophie Scholl: The Final Days,2005-02-13,"In 1943, as Hitler continues to wage war across Europe, a group of college students mount an underground resistance movement in Munich. Dedicated expressly to the downfall of the monolithic Third Reich war machine, they call themselves the White Rose. One of its few female members, Sophie Scholl is captured during a dangerous mission to distribute pamphlets on campus with her brother Hans. Unwavering in her convictions and loyalty to the White Rose, her cross-examination by the Gestapo quickly escalates into a searing test of wills as Scholl delivers a passionate call to freedom and personal responsibility.",The true story of a young woman who did what few in Nazi Germany dared even think!,117,"Drama, History",", , DE",7.14,0,0,7.14,435
457559,El erotismo del tiempo,2006-01-01,,,0,,,0.0,0,0,0.0,0
343954,Experiments in Advertising: The Films of Erwin Blumenfeld: Abstraction & Distortion,2006-09-25,Part of a triptych of fashion films edited from Erwin Blumenfeld's original footage by filmmaker Adam Mufti and sound designer Olivier Alary. This film examines the concept of 'Abstraction &amp; Distortion' in Blumenfeld's motion image work.,,2,Documentary,,0.0,0,0,0.0,0
232249,Lincoln,2006-03-28,"Filmed as if through the president's own eyes, Lincoln goes deeper than any documentary has before to reveal the troubled depths behind the man known as the Great Emancipator.",,140,Documentary,,6.0,0,0,6.0,1
228934,The Treasures of Long Gone John,2006-03-14,"The Treasures of Long Gone John is a feature length documentary profiling eccentric art collector and independent record producer Long Gone John. He initially found success through the establishment of the retro-rock &amp; punk record label Sympathy For The Record Industry and launched the careers of The White Stripes, Hole and Rocket From the Crypt. The film also profiles the work and reveals the private world of four high profile artists from John's immense collection of Pop and Surrealist art: Todd Schorr, Mark Ryden, Camille Rose Garcia and Robert Williams.",,95,Documentary,,7.0,0,0,7.0,1
26122,Follow Me Around,2006-09-20,"Follow me around is a movie about snowboarding and the ongoing mission of MDP to document the absolute best snowboarding on the planet. We follow fourteen of the most progressive knuckle draggers around as they take 67 waist deep pow runs in Alaska, hit 50+ foot cliffs as if they were park jumps and take jibbing to a whole new level.",,47,,,4.8,0,0,4.8,2
1112531,Nuance,2006-12-23,"Short film made by Tomoyasu Murata, featured in Tokyo Loop.",,4,Animation,,0.0,0,0,0.0,0
896568,Bannock,2006-01-01,Darryl Nepinak documents his mother as she teaches him and shares stories of how she learned how to make Bannock. A step by step way of teaching others about what is Bannock and how to make it.,,7,,,0.0,0,0,0.0,0
668812,Devil Boat: The Saga of PT 658,2006-05-08,"Sixty-years after setting sail on the PT 658, a group of World War II veterans reminisce about their extraordinary experiences on the boat while attempting to restore it to it's original condition in a documentary that has a little something for war buffs and amateur historians alike.",,66,Documentary,", US",6.0,0,0,6.0,1
320274,When Children Play in the Sky,2006-05-25,"The film takes place in Greenland and tells us two parallel stories about two boys, one from the start of the 20th century and the other from the 21st century.",When Children Play in the Sky,106,Drama,"IT, DK, BE, GB",9.0,0,0,9.0,1
155071,"Boz: Thank You God for Bananas, Bubbles and Busy Bodies",2006-08-26,"As they explore God's world, BOZ, Drew, and Gracie help preschoolers discover the joys of being active, eating healthy, and getting clean!",,45,,,0.0,0,0,0.0,0
1366872,Dark Crimes,2006-10-01,A heist at a wealthy businessman's mansion goes awry.,A heist at a wealthy businessman's mansion goes awry.,93,,,0.0,0,0,0.0,0
1001688,Doomed to Consume,2006-01-01,"A small Mid-western town is thrust into chaos after an airborne virus swiftly turns most of the locals into raving mad zombies with an insatiable hunger for the living! Caught amidst the epidemic is an eclectic group of survivors who've been hiding out in a ram- shackled farmhouse. Now running low on food, water and vital ammunition to keep the growing number of living dead at bay, they pack up their gear and set out for a better location in hopes of salvation. Will they live to see another day. Or will they too become DOOMED TO CONSUME?",Have you ever wondered how the world would end?,77,Horror,", ",1.0,0,0,1.0,1
625025,Our Man in Nirvana,2006-02-11,"John, a famous rockstar, dies accidently during a concert and wakes up in nirvana. There he has to face his wishes and deeds...",,10,Animation,,4.0,0,0,4.0,2
451678,På utallige opfordringer... Gramsespektrum,2006-09-01,"On the occasion of DR2's 10th anniversary, Peder Pedersen and Simon Bonde look back on their time as ""Gramsespektrum,"" where they produced satirical sketch videos for ""Okay tone.""",,0,Comedy,DK,0.0,0,0,0.0,0
263507,The Fall of '55,2006-06-10,"In late 1955 and early 1956, the citizens of Boise, Idaho believed there was a menace in their midst. On Halloween, investigators arrested three men on charges of having sex with teenage boys. The investigators claimed the arrests were just the tip of the iceberg-they said hundreds of boys were being abused as part of a child sex ring. There was no such ring, but the result was a widespread investigation which some people consider a witch hunt. By the time the investigation ended, 16 men were charged. Countless other lives were also touched.In some cases, men implicated fled the area. At least one actually left the country. The investigation attracted attention in newspapers across the nation, including Time Magazine. The ""Morals Drive"" left scars which remain to this day.",,82,Documentary,,5.611,0,0,5.611,9
74335,"Ring Of Power - The empire of ""THE CITY""",2006-09-04,"City of London + City of Vatican + City of columbia are the 3 independant states within states wich composes the empire of the city. The first is financial control over earth economy, the second is religion control over the earth and the third one is military control over the earth. Together they make the very unholy trinity which forms the egyptian pyramid that we can see on the back of the privately owned federal reserve note that is used as american dollar to maintain the colony in debt and under the Queen. Many people realize that this mystifying situation, in which an alleged democratic and self-governing nation is actually controlled against the will of the people, is a clear indication that there must be a very powerful and well-financed occult organization which plans and directs world affairs, and for lack of a more specific identification thie suspected secret organization is popularly referred to as the International Financiers, Banksters cartel or ""The Crown corporation""",One ring to rule them all,300,Documentary,,7.1,0,0,7.1,4
993864,Beach,2006-05-10,"In a flickering TV image we see a happy family on a beach, as 100 km away a girl frantically runs on a bombed beach in Gaza. The happy family is shown in a rapidly speeding stream of still images, while the girl is filmed in video, gradually taking over the screen, creating a growing impact of shock and horror, until the girl dissolves in TV noise and becomes a news report.",,5,,,0.0,0,0,0.0,0
664427,The Origins of Electricity,2006-01-27,"Dead heroes Thomas Edison, Nicola Tesla, and Topsy the Coney Island elephant make their return to the screen in this tragic, stop-motion animated tale of two ill-fated lightbulbs forced to confront the unholy meaning of light. Made for the Slamdance $99 Special Program.",,8,,,0.0,0,0,0.0,0
1324720,La canzone di Marcello,2006-08-01,,,0,,,0.0,0,0,0.0,0
662173,Devil May Cry 3 Sound DVD Book - Raising The Devil,2006-02-28,Animated retelling of the 3rd Devil May Cry video game set to the soundtrack.,,67,,,0.0,0,0,0.0,0
398226,Dick Ho: Asian Male Porn Star,2006-03-17,"This documentary about the 70s porn legend attempts to verify his existence as there are practically no Asian male porn stars in the history of American adult cinema. A controversial mystery akin to Bigfoot and alien abduction, Dick Ho was so well endowed that rumors arose of a conspiracy within the porn industry to eliminate any knowledge of his existence. Includes alleged film footage and testimonials from porn veterans.",,31,Documentary,,4.3,0,0,4.3,3
163179,Ants,2006-03-12,A young man who likes to Rollerblade must face the fact that the documentary about ants his father is making might is driving his father insane.,,25,"Comedy, Drama",,0.0,0,0,0.0,0
404109,Bounce Into Shape,2006-12-26,"This is the must have addition to the Gymball range which has now successfully established itself as a credible form of exercise. This programme is a fantastic combo of three routines fusing Gymball with aerobic and toning exercises. Aerobic Fat Burning: A Split level workout that burns fat fast and improves fitness levels. Legs, Bums &amp; Tums: This workout specifically targets problem areas, such as thighs, buttocks and stomachs. Losing the excess fat and building up muscle strength whilst toning and improving overall shape. Posture And Core Stability: This final workout targets posture, helping to improve stance whilst strenggthening core stability.",,90,,,0.0,0,0,0.0,0
713574,Sexual Retreat 2,2006-01-01,A couple who operate a bed and breakfast make bets on whether or not another couple staying as guests can be enticed into a threesome before the weekend is over.,,79,Drama,US,2.7,0,0,2.7,3
255551,O Fim e o Princípio,2006-03-01,"A film that began from zero. Without any previous research, characters, locations or established themes, a film crew arrives at the Paraiba backlands in search of people with stories to tell. In the town of São João do Rio Peixe, they discover the Araçás Farm, a rural community where 86 families live, the majority connected by family ties. Thanks to the mediation of a young woman from Araçás, the residents – consisting mostly of elderly people – tell their life stories, marked by popular Catholicism, hierarchy, a sense of family and honor. A world on the verge of disappearing.",,110,Documentary,BR,4.6,0,0,4.6,6
70120,Alien or: The Escape of Valdis in 11 Chapters,2006-08-31,"After being whacked on the head with a shovel, Valdis no longer shows interest in the things that used to make his life worthwhile: alcohol, techno, cars and fights. His friends desperately try to help him regain his memory, but nothing works.",,22,Comedy,"EE, EE",9.5,0,0,9.5,2
1031651,Sur les traces des pharaons noirs,2006-01-18,,,0,Documentary,"CH, CH, FR, CH",0.0,0,0,0.0,0
686427,Elegy,2006-01-01,"""This poignant and unassuming color film interprets the dreams and memories of an elderly woman as she looks back on her life, The film searches for a deeper image of death. A sense of loss weighs heavily in this work as what appears to be a home movie of a grandmother alone at the grave of her husband plays unaltered. Hope is symbolized in images of cherry trees in bloom and stained glass church windows, perhaps implying the promise of an afterlife."" -- Black Maria Film Festival catalogue",,6,,,0.0,0,0,0.0,0
169542,Shadow of Afghanistan,2006-01-01,"Documentary about the epic story of Afghanistan seen through the eyes of an Afghan warrior, independent filmmakers and a small group of independent journalists, two who died covering the story. The filmmakers spent more than 20 years documenting the Soviet occupation, the exile of millions of refugees maimed by Soviet mines, a violent civil war, the fatal alliance of the Taliban with al-Qaeda, the invasion by United States forces and people still determined to survive to this day. Filmmakers Jim Burroughs and Suzanne Bauman have a wealth of footage from more than 20 years of following this story, as well as compelling footage from the 1950s and '60s showing life in Afghanistan before the war.",,100,Documentary,,0.0,0,0,0.0,0
289827,Jim Jones - A Day In The Fastlife,2006-06-27,"Jim Jones gives Dipset fans an intimate, all-access pass into his life as a C.E.O. of the Diplomats and into his controversial lifestyle. From his life in the streets of Harlem forming the powerhouse crew the Diplomats, to the wild parties in the clubs, behind the scenes in the studio, and also a look into his new gig as Director of A&amp;R at the Warner Music Group - it's all here! Includes additional appearances from T.I., Busta Rhymes, Fat Joe, Young Jeezy and the Dipset Family.",,65,"Music, Documentary",,0.0,0,0,0.0,0
152884,Timeline,2006-01-01,,,0,Romance,US,10.0,0,0,10.0,1
1448903,The Sphynx,2006-01-01,A man falls under the spell of a mysterious statuette.,,9,"Drama, Horror",IE,0.0,0,0,0.0,0
1418074,"...es wird jemand kommen, der ja zu mir sagt",2006-02-11,,,0,,,0.0,0,0,0.0,0
310171,Judy Goose,2006-08-13,"When their founder passes away and a new boss arrives, the employees at a top advertising firm must maintain the company's prestigious position despite their malaise in this character-driven drama. Struggling to cope with their loss and drastic workplace changes are a Southern beauty, a husband and wife at odds and two longtime friends. Donna Earl, Katy O'Leary, Reginald Gary and Mike Molina star.",,86,"Comedy, Drama, Romance",US,0.0,0,8000,0.0,0
1225905,I clandestini del cinema italiano,2006-08-01,Antonio Rezza and Flavia Mastrella are two artists that use their bodies like objects. Their works are exaltations of the object compared to the subject. The interpreter is more important than the author. The role of artistic expression is to represent what is not there. Cinema is an improper weapon because it is in the wrong hands. The solution would be - according to the two artists - for cinema as well as all art to be managed by those who have imagination and who are not down to earth.,,48,Documentary,,0.0,0,0,0.0,0
723970,Hay cosas que no se dicen,2006-03-13,"Beatriz looks for her former partner Mercedes, but she is already with someone else. Beatriz forces her entry into his house and asks her to come back.",,12,"Romance, Drama",,6.0,0,0,6.0,1
631201,The Bride Wore Blood,2006-10-21,"A bounty killer is hired to protect a bride-to-be in this contemporary Western. When secrets reveal the past, blood is shed and a deadly mystery unfolds.","Where life had no value, death carried a price. But money could not bring value to life. This is why the bounty killers appeared.",60,Action,,0.0,0,0,0.0,0
149531,Der Prinz aus Wanne-Eickel,2006-07-09,"Wanne-Eickel in 2017: Tobias, Düse and Schnipsel, three real losers, shoot what is probably the worst horror film in the world 6000 meters underground with grandpa's Super 8 camera. Although no one is interested in their work, they try to raise money for new projects by working crappy jobs for a brothel and nightclub owner. When the trio work as temporary waiters at a prince's gala, the prince's crazy daughter Ludmilla falls in love with Tobias. However, this conjures up some almost cinematic entanglements involving murder, girls and millions.",,0,Comedy,,0.0,0,0,0.0,0
787518,In Love Again,2006-03-02,"Lila is an idealistic, serious lawyer who defends tortured women. In contrast to her, Andre with his flirtatious attitude, is a corporate lawyer with big clients. Then Lila represents her client, Dr. Gatot, who wants to divorce his wife, Angel, a dangdut singer. Both parents want to custody of their only child. This case brings Lila and Andre together as the latter is Angel’s lawyer. Their relationship develops into romance. Love makes Andre neglect the interest of his client, Angel, while Lila doubts the sincerity of his love.",Don't hate what you don't know.,100,"Drama, Romance","ID, ID",0.0,0,0,0.0,0
462305,Mr. Ando of the Woods,2006-01-01,"A short animation made entirely by Voice Actor Takashi Taniguchi, the video gained popularity on the internet. A penguin named Ando protects the forest and its animal inhabitants from the evil humans (or the ""cancer of the Earth"" as one sign in The Animal House reads). However, some of the animals suspect that Ando himself may be a human.",,5,"Animation, Comedy",,8.0,0,0,8.0,2
315191,Mannequins Harlequin,2006-01-01,A stroboscopic dance party.,,3,,,0.0,0,0,0.0,0
225823,The General Returns from One Place to Another,2006-11-03,"Shaping a concurrently indulgent and skeptical experience of the beautiful, the film draws an uneasy balance between the romantic and the horrid. A Frank O'Hara monologue (from a play of the same title) attempts to undercut the sincerity of the landscape, but there are stronger forces surfacing.",,11,Romance,,7.0,0,0,7.0,1
225821,And We All Shine On,2006-06-18,"An ill wind is transmitting through the lonely night, spreading deception and myth along its murky path, singing the dangers of the mediated spirit.",,7,,,0.0,0,0,0.0,0
821595,The End of Second Class,2006-01-01,"On July 20th, 2005, Canada became the fourth country in the world to extend the right to marry to lesbian and gay couples. The End of Second Class traces the story through the voices of three couples from Quebec, Ontario, and British Columbia, and key activists and human rights lawyers who were at the forefront of the battle.",,84,Documentary,,0.0,0,0,0.0,0
518909,The Caiman's Diary,2006-10-31,"The filmmaker's diary of the making of ""Il caimano"" and the political events that led up to it.",,60,Documentary,,0.0,0,0,0.0,0
1499054,Věci,2006-01-19,,,0,Documentary,"CZ, CZ",0.0,0,0,0.0,0
266214,Letters from Sahara,2006-04-01,"The story of a young Senegalese man who treks the Sahara, takes an immigrant boat bound for Italy, the attempts to eke out a living there - finally deciding to return to his native place. Vittorio De Seta's first fiction feature since 1969.",,100,Drama,,5.8,0,0,5.8,5
242610,Last Time Forever,2006-04-03,"A small-time divorce lawyer gets involved with an alluring married woman, and together they draw her rich husband into a blackmail scheme.",,80,,,6.0,0,0,6.0,3
869253,A Long Struggle,2006-01-01,"Armed with a spy camera and posing as a school teacher, filmmaker Lea Rekow secretly crossed the border of Thailand into Burma to document the startling resilience of the Burmese people who live under the rule of a corrupt junta. A Long Struggle documents the impact of landmines and the government's use of forced labor, torture, rape and drugs on the various ethnic minorities that continue to survive in the South East region of Burma. Traveling through the jungle, sometimes perilously close to enemy fire, Rekow has collected the stories of everyday people inside Burma- an all but lost people who are rarely able to talk to the outside world.",,19,Documentary,US,0.0,0,0,0.0,0
1041057,Arthur: King & Country,2006-03-14,"The legend of King Arthur is one of the greatest in English folklore, and tales of brave, chivalrous knights rescuing damsels in distress never fail to thrill and delight audiences of all ages. Even now, King Arthur is more popular than ever, and this program will take you on a fantastic journey of discovery to explore this beloved legend. From the ragged, dramatic cliffs of Tintagel in Cornwall, where it's claimed Arthur was born, to the peaceful serenity of Glastonbury Abbey, where visitors can stumble upon King Arthur's grave, this truly is a remarkable story. Search for the magical ancient island of Avalon, uncover the hill where Arthur and his knights lie sleeping, and piece together the colourful cast of characters that surrounded England's favourite king. Whatever your interest in King Arthur, the intoxicating mix of mythology and fact will prove utterly irresistible.",,58,"Documentary, History",,0.0,0,0,0.0,0
189245,La silla de Fernando,2006-11-29,Vital reflections of veteran actor and filmmaker Fernando Fernán Gómez.,,85,Documentary,,7.5,0,0,7.5,4
1460649,The Dark Side,2006-06-20,"On Sept. 11, 2001, deep inside a White House bunker, Vice President Dick Cheney was ordering U.S. fighter planes to shoot down any commercial airliner still in the air above America. At that moment, CIA Director George Tenet was meeting with his counter-terrorism team in Langley, Virginia. Both leaders acted fast, to prepare their country for a new kind of war. But soon a debate would grow over the goals of the war on terror, and the decision to go to war in Iraq. Cheney, Defense Secretary Donald Rumsfeld, and others saw Iraq as an important part of a broader plan to remake the Middle East and project American power worldwide. Meanwhile Tenet, facing division in his own organization, saw non-state actors such as Al Qaeda as the highest priority. FRONTLINE’s investigation of the ensuing conflict includes more than 40 interviews, thousands of pages of documentary evidence, and a substantial photographic archive.",,84,Documentary,US,10.0,0,0,10.0,1
348806,Spectropia,2006-01-06,"While searching the past for her missing father with a time machine of her own invention, the young protagonist Spectropia is accidentally transported to New York in 1931. There she finds herself in the body of a female sleuth called Verna de Mott. Spectropia is a time travel drama exploring the anxieties generated by capitalist consumer culture and emerging technologies through a ghost story and the metaphor of supernatural possession.",,0,Science Fiction,,6.0,0,0,6.0,1
60649,The Last Request,2006-05-16,"Pop's last request is for his sons to continue the family name. When his brother dies trying, Jeff leaves the seminary and encounters crazy women and odd ball characters.",,91,"Comedy, Romance",,2.3,0,0,2.3,5
347363,Roommates,2006-06-01,"Ramakrishna (Allari Naresh) is the son of a temple priest, Sekhar (Baladitya) is an orphan brought up by his maternal uncle, Seshu (Srinivasa Reddy), who was brought up by his grandmother and Bunty (Suman Setty) is the son of a toddy-taper. Ramakrishna is a Flutist; Sekhar plays Mridangam/drums, Bunty fond of playing keyboard while Seshu is a good Guitarist.",,0,,,0.0,0,0,0.0,0
576143,Square Roots,2006-01-19,"A robot rambles about frenetically, receiving countless electronic messages through his antenna every second. Despite his fatigue and stress, he never slows down. The only thing that might bring his frantic journey to an end is a traffic accident. This film was made as part of the third edition of the NFB's Hothouse apprenticeship.",,2,Animation,CA,0.0,0,0,0.0,0
72424,Die Könige der Nutzholzgewinnung,2006-08-04,,,0,Comedy,DE,5.1,0,0,5.1,10
1436310,Isaac Babel. The Fatal Triangle,2006-09-12,"When the collection of short stories by I.E.Babel ""Konarmiya"" was published, S.M. Budyonny became one of its first readers. The ""horse army"" infuriated him. Budyonny called the essays slanderous speculation and threatened to personally hack Babel with a saber. Defending the writer, Gorky wrote: ""He showed the fighters of the First Cavalry better, more truthfully than Gogol — Zaporozhtsev."" The writer was saved that time. But on May 16, 1939, no one could help Babel anymore. The writer was arrested. He ended up in the most terrible NKVD prison, Sukhanovskaya. Few people managed to get out alive.…",,45,Documentary,"RU, RU",0.0,0,0,0.0,0
408955,Coca Cola Kid,2006-11-30,Short film by Djukelic.,,0,"Drama, Comedy",RS,5.0,0,0,5.0,2
866302,Road to the Away Game,2006-01-01,,,22,,,0.0,0,0,0.0,0
82577,Chasing October,2007-03-23,"""Chasing October"" is a docu-comedy that chronicles one fan's crusade to take the Chicago Cubs to the World Series ""by any means necessary."" Director Matt Liston quits his job, gets all access to his favorite team, and rallies a city. Perhaps no other fan in the history of sports has gone to such an extreme. See Liston as he helps facilitate a trade, attempts to get a $20 million loan to help team payroll, and takes being a fan to a whole new level. This film is a hilarious must-see for all sports fans and for anyone who has ever chased a dream.",,90,"Documentary, Comedy",,0.0,0,0,0.0,0
59823,Jean Michel Jarre: Making the Steamroller Fly,2007-09-03,"In this bonus feature included with Jean Michel Jarre's Oxygene Moscow DVD, director Aubrey Powell documents the legendary artist and his preparation for Oxygene Moscow.",,0,"Music, Documentary",,10.0,0,0,10.0,1
1533446,《黄飞鸿之西域雄狮》电影制作特辑,2007-05-29,,,0,,,0.0,0,0,0.0,0
1199566,Recours sans desseins,2007-11-03,,,0,Horror,,0.0,0,0,0.0,0
